Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
376,70242,1,Government Center,408.6666666666667,Symphony
377,70242,1,Lechmere,514.151432212774,Symphony
378,70242,1,North Station,321.0,Symphony
379,70242,1,Park St,383.75,Symphony
380,70243,0,Heath St,530.4002294065168,Northeastern University
381,70244,1,Government Center,705.0,Northeastern University
382,70244,1,Lechmere,527.155637228867,Northeastern University
383,70244,1,North Station,617.1538461538462,Northeastern University
384,70244,1,Park St,595.6111111111111,Northeastern University
385,70245,0,Heath St,524.5101827457868,Museum of Fine Arts
386,70246,1,Government Center,981.0,Museum of Fine Arts
387,70246,1,Lechmere,534.4246699848518,Museum of Fine Arts
388,70246,1,North Station,140.0,Museum of Fine Arts
389,70246,1,Park St,54.0,Museum of Fine Arts
390,70247,0,Heath St,524.2591740699319,Longwood Medical Area
391,70248,1,Government Center,569.0,Longwood Medical Area
392,70248,1,Lechmere,562.7738479289801,Longwood Medical Area
393,70248,1,North Station,405.0,Longwood Medical Area
394,70248,1,Park St,459.25,Longwood Medical Area
395,70249,0,Heath St,544.5038598509146,Brigham Circle
396,70250,1,Government Center,204.33333333333331,Brigham Circle
397,70250,1,Lechmere,610.3578535437501,Brigham Circle
398,70250,1,North Station,1044.0,Brigham Circle
399,70251,0,Heath St,708.7782577393808,Fenwood Road
400,70252,1,Lechmere,593.7333520795521,Fenwood Road
401,70252,1,North Station,782.0,Fenwood Road
402,70253,0,Heath St,584.5702123422369,Mission Park
403,70254,1,Government Center,481.0,Mission Park
404,70254,1,Lechmere,572.025473001954,Mission Park
405,70254,1,North Station,234.0,Mission Park
406,70254,1,Park St,434.0,Mission Park
407,70255,0,Heath St,619.9948092981268,Riverway
408,70256,1,Lechmere,566.6892324966666,Riverway
409,70256,1,North Station,335.3333333333333,Riverway
410,70256,1,Park St,343.0,Riverway
411,70257,0,Heath St,630.721946671639,Back of the Hill
412,70258,1,Lechmere,652.2361048204465,Back of the Hill
413,70258,1,North Station,1026.5,Back of the Hill
414,70258,1,Park St,453.5,Back of the Hill
415,70260,1,Government Center,507.0,
416,70260,1,Lechmere,567.9675324675325,
417,70260,1,North Station,727.0,
418,70278,0,Forest Hills,505.0565101937806,Assembly
419,70279,1,Oak Grove,500.3090081084083,Assembly
