stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line,year
70157,0,Riverside,589.8924106398686,Arlington,Arlington - Green Line - Copley & West,green,2021
70158,1,Government Center,155.2578437761847,Boylston,Boylston - Green Line - Park Street & North,green,2021
70158,1,Lechmere,167.1917802577935,Boylston,Boylston - Green Line - Park Street & North,green,2021
70158,1,North Station,170.53225429100112,Boylston,Boylston - Green Line - Park Street & North,green,2021
70158,1,Park St,137.86739713774597,Boylston,Boylston - Green Line - Park Street & North,green,2021
70159,0,Boston College,531.1347737786302,Boylston,Boylston - Green Line - Copley & West,green,2021
70159,0,Cleveland Circle,568.9930605722292,Boylston,Boylston - Green Line - Copley & West,green,2021
70159,0,Heath St,560.6778079402783,Boylston,Boylston - Green Line - Copley & West,green,2021
70159,0,Riverside,588.6747926913299,Boylston,Boylston - Green Line - Copley & West,green,2021
70160,1,Government Center,549.2342205591641,Riverside,Riverside - Green Line - Park Street & North,green,2021
70161,0,Riverside,1049.2,Riverside,Riverside - Green Line - Park Street & North,green,2021
70162,1,Government Center,538.4079479564418,Woodland,Woodland - Green Line - Park Street & North,green,2021
70163,0,Riverside,514.1291263497405,Woodland,Woodland - Green Line - (D) Riverside,green,2021
70164,1,Government Center,536.1234143316232,Waban,Waban - Green Line - Park Street & North,green,2021
70165,0,Riverside,513.2868744204344,Waban,Waban - Green Line - (D) Riverside,green,2021
70166,1,Government Center,537.2885077283902,Eliot,Eliot - Green Line - Park Street & North,green,2021
70166,1,Lechmere,337.0,Eliot,Eliot - Green Line - Park Street & North,green,2021
70167,0,Riverside,515.0487144026417,Eliot,Eliot - Green Line - (D) Riverside,green,2021
70168,1,Government Center,536.4895325087938,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green,2021
70169,0,Riverside,520.0374947101143,Newton Highlands,Newton Highlands - Green Line - (D) Riverside,green,2021
70170,1,Government Center,535.4493004021979,Newton Centre,Newton Centre - Green Line - Park Street & North,green,2021
70171,0,Riverside,520.3698312653684,Newton Centre,Newton Centre - Green Line - (D) Riverside,green,2021
70172,1,Government Center,536.9903980397185,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green,2021
70173,0,Riverside,504.8692519717272,Chestnut Hill,Chestnut Hill - Green Line - (D) Riverside,green,2021
70174,1,Government Center,538.3339823317448,Reservoir,Reservoir - Green Line - Park Street & North,green,2021
70174,1,Lechmere,195.0,Reservoir,Reservoir - Green Line - Park Street & North,green,2021
70174,1,North Station,297.6666666666667,Reservoir,Reservoir - Green Line - Park Street & North,green,2021
70175,0,Riverside,538.8427283141908,Reservoir,Reservoir - Green Line - (D) Riverside,green,2021
70176,1,Government Center,523.9771504263598,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green,2021
70176,1,North Station,329.0,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green,2021
70177,0,Riverside,546.6917720981575,Beaconsfield,Beaconsfield - Green Line - (D) Riverside,green,2021
70178,1,Government Center,534.5213838664812,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green,2021
70179,0,Riverside,557.5604376213164,Brookline Hills,Brookline Hills - Green Line - (D) Riverside,green,2021
70180,1,Government Center,518.651387181269,Brookline Village,Brookline Village - Green Line - Park Street & North,green,2021
70181,0,Riverside,529.7882200786765,Brookline Village,Brookline Village - Green Line - (D) Riverside,green,2021
70182,1,Government Center,522.8516226376493,Longwood,Longwood - Green Line - Park Street & North,green,2021
70183,0,Riverside,533.5926930358696,Longwood,Longwood - Green Line - (D) Riverside,green,2021
70186,1,Government Center,523.0822626055798,Fenway,Fenway - Green Line - Park Street & North,green,2021
70186,1,Lechmere,33.0,Fenway,Fenway - Green Line - Park Street & North,green,2021
70186,1,North Station,149.55555555555554,Fenway,Fenway - Green Line - Park Street & North,green,2021
70186,1,Park St,9.333333333333334,Fenway,Fenway - Green Line - Park Street & North,green,2021
70187,0,Riverside,538.4409287620824,Fenway,Fenway - Green Line - (D) Riverside,green,2021
70196,0,Boston College,533.1599401678624,Park Street,Park Street - Green Line - (B) Boston College,green,2021
70197,0,Cleveland Circle,562.9488771691051,Park Street,Park Street - Green Line - (C) Cleveland Circle,green,2021
70198,0,Riverside,592.8151968448811,Park Street,Park Street - Green Line - (D) Riverside,green,2021
70199,0,Heath St,555.7974253901237,Park Street,Park Street - Green Line - (E) Heath Street,green,2021
70200,1,Government Center,181.91762905932288,Park Street,Park Street - Green Line - Government Center & North,green,2021
70200,1,Lechmere,199.18886859441378,Park Street,Park Street - Green Line - Government Center & North,green,2021
70200,1,North Station,200.89475142242205,Park Street,Park Street - Green Line - Government Center & North,green,2021
70200,1,Park St,152.4057500579643,Park Street,Park Street - Green Line - Government Center & North,green,2021
70201,1,Government Center,281.91972417382254,Government Center,Government Center - Green Line - North Station & North,green,2021
70201,1,Lechmere,297.71585943750387,Government Center,Government Center - Green Line - North Station & North,green,2021
70201,1,North Station,301.73572858611544,Government Center,Government Center - Green Line - North Station & North,green,2021
70201,1,Park St,276.4659498207885,Government Center,Government Center - Green Line - North Station & North,green,2021
70202,0,Boston College,582.0668822578274,Government Center,Government Center - Green Line - Copley & West,green,2021
70202,0,Cleveland Circle,580.4598225099645,Government Center,Government Center - Green Line - Copley & West,green,2021
70202,0,Heath St,549.8821267623103,Government Center,Government Center - Green Line - Copley & West,green,2021
70202,0,Riverside,639.6104127410238,Government Center,Government Center - Green Line - Copley & West,green,2021
70203,1,Government Center,289.40610645771415,Haymarket,Haymarket - Green Line - North Station & North,green,2021
70203,1,Lechmere,297.12696027989296,Haymarket,Haymarket - Green Line - North Station & North,green,2021
70203,1,North Station,307.62223946354845,Haymarket,Haymarket - Green Line - North Station & North,green,2021
70203,1,Park St,279.9503816793893,Haymarket,Haymarket - Green Line - North Station & North,green,2021
70204,0,Cleveland Circle,600.1566925662644,Haymarket,Haymarket - Green Line - Copley & West,green,2021
70204,0,Heath St,557.6580356580357,Haymarket,Haymarket - Green Line - Copley & West,green,2021
70204,0,Riverside,669.3600182287711,Haymarket,Haymarket - Green Line - Copley & West,green,2021
70205,1,Government Center,1031.8,North Station,North Station - Green Line - Lechmere & North,green,2021
70205,1,Lechmere,1217.2289156626507,North Station,North Station - Green Line - Lechmere & North,green,2021
70205,1,North Station,959.0,North Station,North Station - Green Line - Lechmere & North,green,2021
70205,1,Park St,1032.2,North Station,North Station - Green Line - Lechmere & North,green,2021
70206,0,Cleveland Circle,619.9432923156355,North Station,North Station - Green Line - Copley & West,green,2021
70206,0,Heath St,577.7022965879265,North Station,North Station - Green Line - Copley & West,green,2021
70206,0,Riverside,687.7010341102022,North Station,North Station - Green Line - Copley & West,green,2021
70211,0,Cleveland Circle,534.9751167643843,Saint Mary's Street,Saint Mary's Street - Green Line - (C) Cleveland Circle,green,2021
70212,1,Government Center,171.66666666666666,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2021
70212,1,Lechmere,14.285714285714286,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2021
70212,1,North Station,560.3905257438984,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2021
70212,1,Park St,170.0,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2021
70213,0,Cleveland Circle,531.2039055404178,Hawes Street,Hawes Street - Green Line - (C) Cleveland Circle,green,2021
70214,1,Lechmere,28.0,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2021
70214,1,North Station,562.076442177013,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2021
70215,0,Cleveland Circle,530.0786909867004,Kent Street,Kent Street - Green Line - (C) Cleveland Circle,green,2021
70216,1,Government Center,396.0,Kent Street,Kent Street - Green Line - Park Street & North,green,2021
70216,1,North Station,562.8366585631654,Kent Street,Kent Street - Green Line - Park Street & North,green,2021
70217,0,Cleveland Circle,532.4691296850534,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,green,2021
70218,1,Government Center,399.0,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2021
70218,1,North Station,560.9599540901503,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2021
70219,0,Cleveland Circle,545.0275891513845,Coolidge Corner,Coolidge Corner - Green Line - (C) Cleveland Circle,green,2021
70220,1,Lechmere,715.0,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2021
70220,1,North Station,561.0294479551189,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2021
70220,1,Park St,456.0,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2021
70223,0,Cleveland Circle,552.3937285826349,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,green,2021
70224,1,North Station,561.3090354651406,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2021
70225,0,Cleveland Circle,552.3378699815914,Brandon Hall,Brandon Hall - Green Line - (C) Cleveland Circle,green,2021
70226,1,North Station,561.4374856330846,Brandon Hall,Brandon Hall - Green Line - Park Street & North,green,2021
70227,0,Cleveland Circle,551.9143341464423,Fairbanks Street,Fairbanks Street - Green Line - (C) Cleveland Circle,green,2021
70228,1,Government Center,546.0,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2021
70228,1,North Station,561.6060922614073,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2021
70229,0,Cleveland Circle,551.4609006699197,Washington Square,Washington Square - Green Line - (C) Cleveland Circle,green,2021
70230,1,North Station,561.7723463395264,Washington Square,Washington Square - Green Line - Park Street & North,green,2021
70231,0,Cleveland Circle,551.6824792601941,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,green,2021
70232,1,Government Center,381.0,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2021
70232,1,Lechmere,463.0,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2021
70232,1,North Station,562.263542885805,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2021
70233,0,Cleveland Circle,551.3336162109578,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,green,2021
70234,1,Government Center,349.25,Dean Road,Dean Road - Green Line - Park Street & North,green,2021
70234,1,North Station,562.4000669778345,Dean Road,Dean Road - Green Line - Park Street & North,green,2021
70235,0,Cleveland Circle,550.4086215103164,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,green,2021
70236,1,Government Center,134.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2021
70236,1,Lechmere,468.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2021
70236,1,North Station,662.064255524049,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2021
70236,1,Park St,303.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2021
70239,0,Heath St,564.7839915522703,Prudential,Prudential - Green Line - (E) Heath Street,green,2021
70240,1,Lechmere,571.2309539355898,Prudential,Prudential - Green Line - Park Street & North,green,2021
70240,1,Park St,278.0,Prudential,Prudential - Green Line - Park Street & North,green,2021
70241,0,Heath St,565.5902820453052,Symphony,Symphony - Green Line - (E) Heath Street,green,2021
70242,1,Lechmere,600.1414599289909,Symphony,Symphony - Green Line - Park Street & North,green,2021
70242,1,North Station,477.3333333333333,Symphony,Symphony - Green Line - Park Street & North,green,2021
70242,1,Park St,436.6666666666667,Symphony,Symphony - Green Line - Park Street & North,green,2021
70243,0,Heath St,569.2490254775698,Northeastern University,Northeastern University - Green Line - (E) Heath Street,green,2021
70244,1,Government Center,523.0,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2021
70244,1,Lechmere,591.3736019882833,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2021
70244,1,North Station,455.8,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2021
70244,1,Park St,269.0,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2021
70245,0,Heath St,556.8122235962356,Museum of Fine Arts,Museum of Fine Arts - Green Line - (E) Heath Street,green,2021
70246,1,Lechmere,586.5644305287234,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2021
70246,1,Park St,287.0,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2021
70247,0,Heath St,577.1226892221835,Longwood Medical Area,Longwood Medical Area - Green Line - (E) Heath Street,green,2021
70248,1,Lechmere,587.8593823168692,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2021
70249,0,Heath St,587.0955266610998,Brigham Circle,Brigham Circle - Green Line - (E) Heath Street,green,2021
70250,1,Lechmere,590.4421296296297,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2021
70250,1,North Station,233.0,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2021
70251,0,Heath St,587.2507946370959,Fenwood Road,Fenwood Road - Green Line - (E) Heath Street,green,2021
70252,1,Government Center,477.0,Fenwood Road,Fenwood Road - Green Line - Park Street & North,green,2021
70252,1,Lechmere,596.6815415821501,Fenwood Road,Fenwood Road - Green Line - Park Street & North,green,2021
70253,0,Heath St,585.0881980755915,Mission Park,Mission Park - Green Line - (E) Heath Street,green,2021
70254,1,Lechmere,596.8272863423354,Mission Park,Mission Park - Green Line - Park Street & North,green,2021
70254,1,North Station,863.3333333333334,Mission Park,Mission Park - Green Line - Park Street & North,green,2021
70255,0,Heath St,591.763726080154,Riverway,Riverway - Green Line - (E) Heath Street,green,2021
70256,1,Government Center,1159.0,Riverway,Riverway - Green Line - Park Street & North,green,2021
70256,1,Lechmere,596.7137961823403,Riverway,Riverway - Green Line - Park Street & North,green,2021
70257,0,Heath St,593.8090805792616,Back of the Hill,Back of the Hill - Green Line - (E) Heath Street,green,2021
70258,1,Lechmere,597.0900436239184,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2021
70258,1,North Station,687.0,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2021
70260,1,Lechmere,609.2675407073285,Heath Street,Heath Street - Green Line,green,2021
70260,1,North Station,175.0,Heath Street,Heath Street - Green Line,green,2021
70261,0,Mattapan,616.6547245963912,Ashmont,Ashmont - Mattapan Trolley,red,2021
70263,0,Mattapan,553.2624528098371,Cedar Grove,Cedar Grove - Mattapan Trolley - Mattapan,red,2021
70264,1,Ashmont,566.1066885964913,Cedar Grove,Cedar Grove - Mattapan Trolley - Ashmont,red,2021
70265,0,Mattapan,550.6569424723549,Butler,Butler - Mattapan Trolley - Mattapan,red,2021
70266,1,Ashmont,551.3071601000087,Butler,Butler - Mattapan Trolley - Ashmont,red,2021
70267,0,Mattapan,550.0277628553624,Milton,Milton - Mattapan Trolley - Mattapan,red,2021
70268,1,Ashmont,549.8676770934107,Milton,Milton - Mattapan Trolley - Ashmont,red,2021
70269,0,Mattapan,549.6834915589158,Central Avenue,Central Avenue - Mattapan Trolley - Mattapan,red,2021
70270,1,Ashmont,549.6899834526035,Central Avenue,Central Avenue - Mattapan Trolley - Ashmont,red,2021
70271,0,Mattapan,550.4598069356954,Valley Road,Valley Road - Mattapan Trolley - Mattapan,red,2021
70272,1,Ashmont,550.0276296551131,Valley Road,Valley Road - Mattapan Trolley - Ashmont,red,2021
70273,0,Mattapan,553.0798378226832,Capen Street,Capen Street - Mattapan Trolley - Mattapan,red,2021
70274,1,Ashmont,550.5511095804903,Capen Street,Capen Street - Mattapan Trolley - Ashmont,red,2021
70276,1,Ashmont,892.3425537859738,Mattapan,Mattapan - Mattapan Trolley - Ashmont,red,2021
70278,0,Forest Hills,544.7953293576729,Assembly,Assembly - Orange Line - Forest Hills,orange,2021
70279,1,Oak Grove,544.1634891137265,Assembly,Assembly - Orange Line - Oak Grove,orange,2021
70838,0,Bowdoin,1080.6666666666667,Bowdoin,Bowdoin - Blue Line - Exit Only,blue,2021
71150,1,Government Center,372.5,Kenmore,Kenmore - Green Line - Park Street & North,green,2021
71150,1,Lechmere,493.0,Kenmore,Kenmore - Green Line - Park Street & North,green,2021
71150,1,Park St,511.38172382153914,Kenmore,Kenmore - Green Line - Park Street & North,green,2021
71151,0,Boston College,510.7901472449097,Kenmore,Kenmore - Green Line - (B) Boston College,green,2021
170136,1,Park St,557.3316548011808,Babcock Street,Babcock Street - Green Line - Park Street & North,green,2021
170137,0,Boston College,562.2989311371999,Babcock Street,Babcock Street - Green Line - (B) Boston College,green,2021
170140,1,Park St,558.9593636520837,Amory Street,Amory Street - Green Line - Park Street & North,green,2021
170141,0,Boston College,556.1379786133149,Amory Street,Amory Street - Green Line - (B) Boston College,green,2021
70001,0,Forest Hills,547.0,Forest Hills,Forest Hills - Orange Line,orange,2022
70001,1,Oak Grove,593.277429672548,Forest Hills,Forest Hills - Orange Line,orange,2022
70002,0,Forest Hills,589.6464889786827,Green Street,Green Street - Orange Line - Forest Hills,orange,2022
70003,1,Oak Grove,588.7292684194118,Green Street,Green Street - Orange Line - Oak Grove,orange,2022
70004,0,Forest Hills,590.2579267503559,Stony Brook,Stony Brook - Orange Line - Forest Hills,orange,2022
70005,1,Oak Grove,590.0411755623038,Stony Brook,Stony Brook - Orange Line - Oak Grove,orange,2022
70006,0,Forest Hills,591.1452454780361,Jackson Square,Jackson Square - Orange Line - Forest Hills,orange,2022
70007,1,Oak Grove,589.3324608673338,Jackson Square,Jackson Square - Orange Line - Oak Grove,orange,2022
70008,0,Forest Hills,591.4886548439557,Roxbury Crossing,Roxbury Crossing - Orange Line - Forest Hills,orange,2022
70009,1,Oak Grove,589.3798189139969,Roxbury Crossing,Roxbury Crossing - Orange Line - Oak Grove,orange,2022
70010,0,Forest Hills,588.2065515990256,Ruggles,Ruggles - Orange Line - Forest Hills,orange,2022
70011,1,Oak Grove,588.7363454021806,Ruggles,Ruggles - Orange Line - Oak Grove,orange,2022
70012,0,Forest Hills,585.9597956060488,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Forest Hills,orange,2022
70013,1,Oak Grove,588.4667420872651,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Oak Grove,orange,2022
70014,0,Forest Hills,581.0800305882973,Back Bay,Back Bay - Orange Line - Forest Hills,orange,2022
70015,1,Oak Grove,583.5514336542486,Back Bay,Back Bay - Orange Line - Oak Grove,orange,2022
70016,0,Forest Hills,579.1158025540016,Tufts Medical Center,Tufts Medical Center - Orange Line - Forest Hills,orange,2022
70017,1,Oak Grove,583.2624542124543,Tufts Medical Center,Tufts Medical Center - Orange Line - Oak Grove,orange,2022
70018,0,Forest Hills,579.3113626745662,Chinatown,Chinatown - Orange Line - Forest Hills,orange,2022
70019,1,Oak Grove,585.0569272435645,Chinatown,Chinatown - Orange Line - Oak Grove,orange,2022
70020,0,Forest Hills,579.0687248889828,Downtown Crossing,Downtown Crossing - Orange Line - Forest Hills,orange,2022
70021,1,Oak Grove,580.9343206356749,Downtown Crossing,Downtown Crossing - Orange Line - Oak Grove,orange,2022
70022,0,Forest Hills,581.8882152230971,State,State - Orange Line - Forest Hills,orange,2022
70023,1,Oak Grove,578.8893649660134,State,State - Orange Line - Oak Grove,orange,2022
70024,0,Forest Hills,584.533015356621,Haymarket,Haymarket - Orange Line - Forest Hills,orange,2022
70025,1,Oak Grove,581.5271897860978,Haymarket,Haymarket - Orange Line - Oak Grove,orange,2022
70026,0,Forest Hills,581.6278156102671,North Station,North Station - Orange Line - Forest Hills,orange,2022
70027,1,Oak Grove,578.9604340346698,North Station,North Station - Orange Line - Oak Grove,orange,2022
70028,0,Forest Hills,585.5814445763849,Community College,Community College - Orange Line - Forest Hills,orange,2022
70029,1,Oak Grove,579.0368128964059,Community College,Community College - Orange Line - Oak Grove,orange,2022
70030,0,Forest Hills,586.0415699024617,Sullivan Square,Sullivan Square - Orange Line - Forest Hills,orange,2022
70031,1,Oak Grove,582.8296323356731,Sullivan Square,Sullivan Square - Orange Line - Oak Grove,orange,2022
70032,0,Forest Hills,591.3922620582925,Wellington,Wellington - Orange Line - Forest Hills,orange,2022
70033,1,Oak Grove,590.7919279710635,Wellington,Wellington - Orange Line - Oak Grove,orange,2022
70034,0,Forest Hills,592.0007297557925,Malden Center,Malden Center - Orange Line - Forest Hills,orange,2022
70035,1,Oak Grove,588.3032703583062,Malden Center,Malden Center - Orange Line - Oak Grove,orange,2022
70036,0,Forest Hills,607.5928425467843,Oak Grove,Oak Grove - Orange Line,orange,2022
70036,1,Oak Grove,1097.1030405405406,Oak Grove,Oak Grove - Orange Line,orange,2022
70038,1,Wonderland,494.0627611566104,Bowdoin,Bowdoin - Blue Line - Wonderland,blue,2022
70039,0,Bowdoin,491.87348513439844,Government Center,Government Center - Blue Line - Bowdoin,blue,2022
70040,1,Wonderland,497.33422482239865,Government Center,Government Center - Blue Line - Wonderland,blue,2022
70041,0,Bowdoin,492.3326844583987,State,State - Blue Line - Bowdoin,blue,2022
70042,1,Wonderland,496.947064224012,State,State - Blue Line - Wonderland,blue,2022
70043,0,Bowdoin,490.9370399799264,Aquarium,Aquarium - Blue Line - Bowdoin,blue,2022
70044,1,Wonderland,496.36753170894525,Aquarium,Aquarium - Blue Line - Wonderland,blue,2022
70045,0,Bowdoin,490.90533757215763,Maverick,Maverick - Blue Line - Bowdoin,blue,2022
70046,1,Wonderland,494.814919203307,Maverick,Maverick - Blue Line - Wonderland,blue,2022
70047,0,Bowdoin,490.807067373961,Airport,Airport - Blue Line - Bowdoin,blue,2022
70048,1,Wonderland,494.0415065976282,Airport,Airport - Blue Line - Wonderland,blue,2022
70049,0,Bowdoin,492.1603990790484,Wood Island,Wood Island - Blue Line - Bowdoin,blue,2022
70050,1,Wonderland,495.05155735928605,Wood Island,Wood Island - Blue Line - Wonderland,blue,2022
70051,0,Bowdoin,489.3908534581896,Orient Heights,Orient Heights - Blue Line - Bowdoin,blue,2022
70052,1,Wonderland,490.2002843250371,Orient Heights,Orient Heights - Blue Line - Wonderland,blue,2022
70053,0,Bowdoin,492.020375424488,Suffolk Downs,Suffolk Downs - Blue Line - Bowdoin,blue,2022
70054,1,Wonderland,489.6700178868809,Suffolk Downs,Suffolk Downs - Blue Line - Wonderland,blue,2022
70055,0,Bowdoin,492.35739546494693,Beachmont,Beachmont - Blue Line - Bowdoin,blue,2022
70056,1,Wonderland,488.7850753634513,Beachmont,Beachmont - Blue Line - Wonderland,blue,2022
70057,0,Bowdoin,492.10839116983027,Revere Beach,Revere Beach - Blue Line - Bowdoin,blue,2022
70058,1,Wonderland,488.2300442432349,Revere Beach,Revere Beach - Blue Line - Wonderland,blue,2022
70059,0,Bowdoin,494.02141583639224,Wonderland,Wonderland - Blue Line - Bowdoin,blue,2022
70060,1,Wonderland,665.5,Wonderland,Wonderland - Blue Line - Exit Only,blue,2022
70061,0,Ashmont,820.5640456862375,Alewife,Alewife - Red Line,red,2022
70061,0,Braintree,841.0529966703663,Alewife,Alewife - Red Line,red,2022
70061,0,Southbound,432.1567946783955,Alewife,Alewife - Red Line,red,2022
70061,1,Alewife,850.4236983842011,Alewife,Alewife - Red Line,red,2022
70063,0,Ashmont,813.8708175469028,Davis,Davis - Red Line - Ashmont/Braintree,red,2022
70063,0,Braintree,818.1003102769789,Davis,Davis - Red Line - Ashmont/Braintree,red,2022
70063,0,Southbound,425.57039576524085,Davis,Davis - Red Line - Ashmont/Braintree,red,2022
70064,1,Alewife,425.01205335619005,Davis,Davis - Red Line - Alewife,red,2022
70065,0,Ashmont,805.1361439062936,Porter,Porter - Red Line - Ashmont/Braintree,red,2022
70065,0,Braintree,812.6558704453441,Porter,Porter - Red Line - Ashmont/Braintree,red,2022
70065,0,Southbound,425.8342883499796,Porter,Porter - Red Line - Ashmont/Braintree,red,2022
70066,1,Alewife,424.9629722113224,Porter,Porter - Red Line - Alewife,red,2022
70067,0,Ashmont,814.9652103194326,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2022
70067,0,Braintree,818.1389984373837,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2022
70067,0,Southbound,423.9146522739338,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2022
70068,1,Alewife,424.045852964708,Harvard,Harvard - Red Line - Alewife,red,2022
70069,0,Ashmont,828.0137537590659,Central,Central - Red Line - Ashmont/Braintree,red,2022
70069,0,Braintree,827.3206817269443,Central,Central - Red Line - Ashmont/Braintree,red,2022
70069,0,Southbound,429.0582791134616,Central,Central - Red Line - Ashmont/Braintree,red,2022
70070,1,Alewife,429.0024209701298,Central,Central - Red Line - Alewife,red,2022
70071,0,Ashmont,826.9582026244864,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2022
70071,0,Braintree,826.0566085972024,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2022
70071,0,Southbound,428.4807188515142,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2022
70072,1,Alewife,427.27194968991705,Kendall/MIT,Kendall/MIT - Red Line - Alewife,red,2022
70073,0,Ashmont,828.5748647816719,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2022
70073,0,Braintree,827.8730918452445,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2022
70073,0,Southbound,429.42508456934684,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2022
70074,1,Alewife,428.26852734679727,Charles/MGH,Charles/MGH - Red Line - Alewife,red,2022
70075,0,Ashmont,827.6400670134909,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2022
70075,0,Braintree,828.2078321982322,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2022
70075,0,Southbound,428.6494448891518,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2022
70076,1,Alewife,428.2229580956674,Park Street,Park Street - Red Line - Alewife,red,2022
70077,0,Ashmont,830.3839629240994,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2022
70077,0,Braintree,830.1221214738055,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2022
70077,0,Southbound,429.65321744539676,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2022
70078,1,Alewife,429.14801772708535,Downtown Crossing,Downtown Crossing - Red Line - Alewife,red,2022
70079,0,Ashmont,830.3735292831212,South Station,South Station - Red Line - Ashmont/Braintree,red,2022
70079,0,Braintree,830.3762244309997,South Station,South Station - Red Line - Ashmont/Braintree,red,2022
70079,0,Southbound,429.63090091647933,South Station,South Station - Red Line - Ashmont/Braintree,red,2022
70080,1,Alewife,429.0132079350396,South Station,South Station - Red Line - Alewife,red,2022
70081,0,Ashmont,831.2460390205578,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2022
70081,0,Braintree,830.7743340532758,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2022
70081,0,Southbound,424.13183504865924,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2022
70082,1,Alewife,423.2883161809219,Broadway,Broadway - Red Line - Alewife,red,2022
70083,0,Ashmont,830.1362443122156,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2022
70083,0,Braintree,829.8515743756786,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2022
70083,0,Southbound,423.66913680926126,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2022
70084,1,Alewife,423.4011401192579,Andrew,Andrew - Red Line - Alewife,red,2022
70085,0,Ashmont,841.9489977163156,JFK/UMass,JFK/UMass - Red Line - Ashmont,red,2022
70086,1,Alewife,840.4964445708597,JFK/UMass,JFK/UMass - Red Line - Alewife (from Ashmont),red,2022
70087,0,Ashmont,841.2034877613195,Savin Hill,Savin Hill - Red Line - Ashmont,red,2022
70088,1,Alewife,838.2258520279817,Savin Hill,Savin Hill - Red Line - Alewife,red,2022
70089,0,Ashmont,840.0699761604263,Fields Corner,Fields Corner - Red Line - Ashmont,red,2022
70090,1,Alewife,839.2690118986033,Fields Corner,Fields Corner - Red Line - Alewife,red,2022
70091,0,Ashmont,840.3205731544567,Shawmut,Shawmut - Red Line - Ashmont,red,2022
